Geneid	SRR11047173	SRR11047174	SRR11047175	SRR11047176
AT4G30935	5.286790	6.034656	7.530225	4.399246
AT4G30940	1.745332	1.612839	1.959263	2.083318
AT4G30950	150.344925	184.743805	168.201859	206.385757
AT4G30960	147.101318	148.857590	140.482834	155.634232
AT4G30970	0.000000	0.000000	0.000000	0.000000
AT4G30972	0.000000	0.000000	0.000000	0.000000
AT4G30975	0.256931	1.260239	0.914517	0.356487
AT4G30980	1.203242	0.824337	1.547369	0.840775
AT4G30990	3.453861	5.274522	7.153433	5.470906
AT4G30993	35.673279	33.552486	28.869894	33.224808
AT4G30996	22.399031	20.331974	18.255697	17.455088
AT4G31000	12.323508	9.268789	8.410492	6.069614
AT4G31010	6.707806	7.497661	8.377271	7.513225
AT4G31020	0.000000	0.513189	0.952089	0.500582
AT4G31030	0.000000	0.000000	0.000000	0.000000
AT4G31040	39.937286	41.276928	38.117004	39.600967
AT4G31050	11.448017	10.825742	10.682585	11.806916
AT4G31060	7.471749	8.445172	7.096398	7.076878
AT4G31070	1.022568	1.254822	1.176148	1.148579
AT4G31073	0.000000	0.000000	0.158654	0.000000
AT4G31075	0.000000	0.000000	0.000000	0.000000
AT4G31080	28.049139	22.852333	23.727526	24.159670
AT4G31100	0.000000	0.000000	0.243988	0.000000
AT4G31110	0.000000	0.000000	0.190728	0.000000
AT4G31115	28.124863	26.775560	24.085669	28.888224
AT4G31120	8.953900	13.765029	16.698818	11.630468
AT4G31130	15.656466	16.957130	18.876440	14.608253
AT4G31140	5.817938	7.239558	6.553487	6.728686
AT4G31150	5.238190	6.281079	5.910893	5.581779
AT4G31160	4.132939	4.563935	5.236830	4.626054
AT4G31170	38.651932	36.907234	28.832283	31.533394
AT4G31180	31.142254	37.860779	37.557899	31.224339
AT4G31196	0.000000	0.000000	0.000000	0.000000
AT4G31200	4.753646	4.907369	5.608165	5.413143
AT4G31210	6.851118	10.076275	9.934765	9.109457
AT4G31230	0.000000	0.000000	0.000000	0.000000
AT4G31240	3.658005	3.783776	3.550256	2.958444
AT4G31248	0.714285	1.275160	1.066656	0.866393
AT4G31250	2.528517	2.152302	2.306789	2.170301
AT4G31260	0.000000	0.000000	0.000000	0.000000
AT4G31265	0.000000	0.161090	0.000000	0.000000
AT4G31270	4.272703	5.363242	5.445275	5.905353
AT4G31280	0.000000	0.000000	0.000000	0.000000
AT4G31290	28.993170	39.537685	87.358765	64.198524
AT4G31300	53.177483	58.895752	60.307713	49.950897
AT4G31310	45.409340	49.717072	45.850906	50.289204
AT4G31320	0.000000	0.000000	0.000000	0.000000
AT4G31330	0.536020	1.059531	0.752622	0.184430
AT4G31340	42.816360	46.510860	46.166351	40.649277
AT4G31350	10.029921	9.036330	10.448318	9.729590
AT4G31351	0.985147	0.442824	0.717349	0.618560
AT4G31354	1.204656	1.151480	0.998370	1.206012
AT4G31355	1.201721	0.797843	0.816654	0.599213
AT4G31360	6.041021	12.642415	14.094179	8.353699
AT4G31370	0.000000	0.000000	0.000000	0.000000
AT4G31380	1.230214	0.612570	1.236115	0.732140
AT4G31390	19.420509	19.511261	19.032578	23.539862
AT4G31398	0.433761	0.897729	0.476350	0.883143
AT4G31400	2.175334	3.053833	2.342987	2.567975
AT4G31405	1.425783	1.113310	0.000000	0.776314
AT4G31408	3.100801	2.238502	2.327721	1.943723
AT4G31410	12.325855	13.182699	13.402890	13.752875
AT4G31420	16.713909	14.233370	17.853107	13.371000
AT4G31430	8.471843	11.232439	13.256103	10.537520
AT4G31440	2.970572	2.957973	2.962031	2.627283
AT4G31441	4.395803	4.158208	3.120909	3.260347
AT4G31450	11.409041	11.409251	8.839620	11.833240
AT4G31460	15.013765	17.659676	20.072643	19.780653
AT4G31470	0.486864	0.000000	0.000000	0.000000
AT4G31480	25.271524	26.064920	27.191671	24.200359
AT4G31490	17.451288	16.761925	17.077385	17.460743
AT4G31500	110.750648	71.132698	112.559860	96.434425
AT4G31510	13.190745	13.386509	13.607872	15.481257
AT4G31520	0.527092	0.536527	0.557294	0.783817
AT4G31530	22.882475	23.473881	20.327528	23.732374
AT4G31540	0.660160	0.550753	0.000000	0.000000
AT4G31550	21.191347	25.745724	18.794128	18.344570
AT4G31560	74.814095	72.784744	62.196327	75.112175
AT4G31570	3.905150	4.025268	4.387646	3.870912
AT4G31580	21.865793	25.550816	27.026047	20.058706
AT4G31590	13.146313	10.036563	9.396204	9.519863
AT4G31600	6.593431	7.195446	6.949650	6.387324
AT4G31610	0.000000	0.413265	0.192725	0.000000
AT4G31615	0.000000	0.000000	0.416129	0.000000
AT4G31620	0.449232	2.100533	2.948074	0.967002
AT4G31630	0.000000	0.000000	0.000000	0.000000
AT4G31640	0.000000	0.000000	0.447358	0.000000
AT4G31650	7.861413	5.595682	8.217042	6.710906
AT4G31660	0.000000	0.000000	0.000000	0.000000
AT4G31670	5.627976	5.112660	4.651202	5.779441
AT4G31680	0.000000	0.000000	0.000000	0.000000
AT4G31685	0.000000	0.000000	0.000000	0.000000
AT4G31690	0.000000	0.000000	0.000000	0.000000
AT4G31695	0.000000	0.000000	0.000000	0.000000
AT4G31700	147.137909	303.996948	276.332428	182.592789
AT4G31710	0.000000	0.000000	0.000000	0.000000
AT4G31715	0.000000	0.000000	0.000000	0.000000
AT4G31720	24.630341	27.378323	30.306677	28.644194
AT4G31730	2.112155	2.511968	6.249237	0.904811
AT4G31740	0.000000	0.000000	0.000000	0.000000
AT4G31750	5.477046	6.457442	5.674999	5.369267
AT4G31760	0.000000	0.000000	0.255740	0.000000
AT4G31770	2.728643	2.910868	3.020581	2.730484
AT4G31780	43.813923	45.098305	43.536064	50.682735
AT4G31790	9.829115	15.989700	13.260442	10.976728
AT4G31800	8.523220	25.028097	11.885859	12.924356
AT4G31805	0.000000	0.542032	3.490282	1.777329
AT4G31810	4.508239	8.044757	8.439992	6.203105
AT4G31820	21.930065	17.215750	18.127008	16.867819
AT4G31830	0.000000	0.000000	0.000000	0.000000
AT4G31840	12.678268	21.665030	37.470390	18.408789
AT4G31850	10.159552	10.839026	11.008821	12.596940
AT4G31860	27.113543	28.170441	23.900274	25.729738
AT4G31870	1.631622	2.059575	1.601822	4.093235
AT4G31875	0.000000	0.000000	0.555822	0.000000
AT4G31877	0.650906	0.000000	0.577888	0.187797
AT4G31880	11.018085	11.784825	13.840511	11.011706
AT4G31890	2.021040	1.666798	2.399614	1.379504
AT4G31895	0.000000	0.000000	0.000000	0.000000
AT4G31900	0.000000	0.000000	0.000000	0.000000
AT4G31910	0.395872	0.812886	1.035281	0.770183
AT4G31920	4.857851	4.291274	5.010421	4.460229
AT4G31930	4.408026	4.187701	4.616477	3.905668
AT4G31940	0.000000	0.000000	0.000000	0.000000
AT4G31950	0.000000	0.000000	0.000000	0.000000
AT4G31960	0.000000	0.000000	0.000000	0.000000
AT4G31970	0.000000	0.000000	0.000000	0.000000
AT4G31980	4.678498	5.775406	4.352387	4.147108
AT4G31985	46.661839	90.406944	80.364159	61.461086
AT4G31990	70.630447	74.561516	74.549484	75.619469
AT4G32000	3.569349	2.889842	2.517670	3.148848
AT4G32010	7.337266	7.949443	6.928396	7.328837
AT4G32020	112.480042	109.085388	94.588150	86.440643
AT4G32030	17.216597	17.893347	17.653482	14.579176
AT4G32040	22.176773	19.763348	17.441107	16.576756
AT4G32050	3.920105	4.015119	3.948457	3.934668
AT4G32060	86.718506	83.319267	97.319901	109.462120
AT4G32070	9.133949	10.005252	7.399746	7.623095
AT4G32080	0.000000	0.000000	0.000000	0.000000
AT4G32090	0.000000	0.000000	0.000000	0.000000
AT4G32100	0.000000	0.000000	0.000000	0.000000
AT4G32105	0.000000	0.000000	0.000000	0.000000
AT4G32110	0.000000	0.000000	0.000000	0.000000
AT4G32120	7.515569	7.158024	7.357117	7.351745
AT4G32130	17.545643	21.949131	19.757961	19.220854
AT4G32140	8.521841	8.545421	8.123425	8.263247
AT4G32150	126.817131	90.318703	100.410912	92.650818
AT4G32160	7.742469	7.682866	7.558414	7.597396
AT4G32170	0.000000	0.000000	0.000000	0.000000
AT4G32175	5.589132	8.272532	8.687707	7.077490
AT4G32180	15.665300	14.485833	16.108829	14.756761
AT4G32190	15.878427	16.650579	13.276528	15.893152
AT4G32200	3.445242	3.276040	2.976472	3.585172
AT4G32208	1.149888	2.213281	1.642613	1.714642
AT4G32210	33.050236	34.066673	34.558372	29.578272
AT4G32230	0.000000	0.000000	0.000000	0.000000
AT4G32240	38.399563	45.473892	43.916328	41.694233
AT4G32250	9.385904	9.316789	10.721101	9.694392
AT4G32260	919.176575	895.026672	857.577820	971.214478
AT4G32265	0.000000	0.000000	0.000000	0.000000
AT4G32270	14.152030	13.617620	14.784358	15.859206
AT4G32272	6.608750	5.893583	7.274303	6.999968
AT4G32280	26.997271	10.398840	10.451658	8.739468
AT4G32285	25.271000	21.887575	21.464428	20.097767
AT4G32290	5.017089	4.627164	5.722694	4.585107
AT4G32295	3.827773	4.204822	5.336435	3.795198
AT4G32300	11.781506	8.386514	5.986696	6.117466
AT4G32320	23.624716	27.125128	24.194420	26.897936
AT4G32330	36.238079	38.054569	34.456680	32.552803
AT4G32340	207.900070	154.442535	127.621658	136.798935
AT4G32342	0.000000	0.000000	0.000000	0.000000
AT4G32350	6.089924	5.513728	3.318607	3.253665
AT4G32360	5.745041	6.178223	6.721590	7.083669
AT4G32370	0.000000	0.000000	0.000000	0.000000
AT4G32375	0.000000	0.000000	0.000000	0.000000
AT4G32380	0.000000	0.000000	0.000000	0.000000
AT4G32390	35.845654	37.253159	41.023972	30.889771
AT4G32400	9.217878	10.561041	12.269941	10.947987
AT4G32410	84.250198	63.785358	57.743214	54.168190
AT4G32420	12.488817	15.003467	16.300449	14.145582
AT4G32430	0.580307	0.772334	0.670254	0.839058
AT4G32440	12.484027	12.096574	11.342999	11.595245
AT4G32445	0.000000	0.000000	0.000000	0.299034
AT4G32450	3.876223	4.249681	3.958643	4.478789
AT4G32460	24.163822	9.214359	7.062253	9.082597
AT4G32470	96.787201	97.339874	91.404640	95.260170
AT4G32475	0.000000	0.000000	0.000000	0.000000
AT4G32480	16.433138	10.917167	21.904289	18.737104
AT4G32490	0.000000	0.000000	0.000000	0.000000
AT4G32500	0.000000	0.000000	0.000000	0.000000
AT4G32510	0.000000	0.000000	0.173062	0.000000
AT4G32520	26.978956	39.066517	36.246929	32.384720
AT4G32530	66.719131	56.360378	56.903214	58.947620
AT4G32535	2.215656	1.594096	1.888634	1.792406
AT4G32540	0.000000	0.000000	0.601535	0.000000
AT4G32551	11.166547	12.280641	13.448268	13.774689
AT4G32560	11.167689	10.278934	12.032892	11.149845
AT4G32570	30.979019	39.678482	33.971725	36.241280
AT4G32580	0.000000	0.000000	0.000000	0.000000
AT4G32590	76.519493	77.449837	62.198902	78.714928
AT4G32600	13.587317	13.302990	11.372377	13.514900
AT4G32605	9.720058	12.674534	14.085960	11.397703
AT4G32610	10.829980	13.924368	15.088260	12.654053
AT4G32620	4.982730	5.942969	5.822959	5.454378
AT4G32630	0.000000	0.000000	0.000000	0.000000
AT4G32640	13.236084	11.678053	11.574706	12.361657
AT4G32650	0.937633	1.013708	1.599316	0.888133
AT4G32660	18.981342	20.496267	21.377834	23.080919
AT4G32670	4.163609	4.056512	5.179082	4.817554
AT4G32680	7.812775	9.423973	9.600274	9.198196
AT4G32690	3.625407	4.196386	5.000592	3.168950
AT4G32700	0.760190	0.832401	1.082688	0.928336
AT4G32710	2.817225	4.918193	4.540648	4.235164
AT4G32714	0.000000	0.000000	0.000000	0.000000
AT4G32717	0.000000	0.000000	0.000000	0.000000
AT4G32720	15.866891	25.355017	31.932491	22.630558
AT4G32730	3.882535	4.653815	6.106485	5.701490
AT4G32750	5.028798	4.602045	4.330869	3.793158
AT4G32760	26.730310	23.543789	24.242085	24.179039
AT4G32765	0.000000	0.000000	0.000000	0.000000
AT4G32770	10.061012	13.302979	11.049015	13.601135
AT4G32780	0.287628	0.916750	1.057010	0.227608
AT4G32790	7.702824	6.022719	3.852053	3.046736
AT4G32800	10.364095	6.503691	5.840312	3.610919
AT4G32810	0.832947	0.000000	0.226662	0.000000
AT4G32820	2.837859	2.665640	3.172615	2.938048
AT4G32830	1.206359	2.224917	4.503661	2.310757
AT4G32840	1.786600	2.936025	4.267727	2.531055
AT4G32850	15.983267	16.586203	16.693270	17.206596
AT4G32860	0.000000	0.000000	0.000000	0.313721
AT4G32870	3.502612	3.553665	2.936797	4.371711
AT4G32880	5.540215	5.458371	6.182154	4.594870
AT4G32890	3.336840	3.550555	4.467676	3.994763
AT4G32900	12.914140	17.443348	18.931524	18.294607
AT4G32910	9.105836	9.986430	12.759565	11.094258
AT4G32915	22.476336	32.502151	29.667921	29.843811
AT4G32920	3.360148	5.469042	4.811624	4.792387
AT4G32930	34.222099	38.313774	37.545658	36.270832
AT4G32940	90.009697	95.266312	74.664879	63.041584
AT4G32950	0.270510	0.000000	1.147317	0.000000
AT4G32960	6.976612	7.322560	6.860331	6.977748
AT4G32970	3.323017	3.892358	3.925215	3.276286
AT4G32980	14.751742	14.224324	18.193985	17.918940
AT4G32990	0.853499	0.918743	1.456407	0.676823
AT4G33000	23.094053	27.172318	28.551268	28.617311
AT4G33010	458.644653	457.929871	480.369202	665.199219
AT4G33020	0.000000	0.000000	0.000000	0.000000
AT4G33030	60.007767	60.067623	39.788410	40.735199
AT4G33040	5.287852	5.186680	4.253670	3.260704
AT4G33050	20.176069	31.028845	20.024998	27.622108
AT4G33060	7.899607	9.118728	10.120316	9.752039
AT4G33070	0.260992	0.304200	0.187250	0.000000
AT4G33080	25.477295	27.298565	22.941801	19.086479
AT4G33090	28.595701	30.677942	33.404999	29.239428
AT4G33100	9.064274	10.786550	11.706486	11.094440
AT4G33110	17.532585	22.545189	23.518585	20.245117
AT4G33120	0.000000	0.000000	0.000000	0.000000
AT4G33130	0.825882	1.596650	2.054913	1.181737
AT4G33140	7.365310	8.348451	7.776909	7.855455
AT4G33145	0.000000	0.000000	0.000000	0.000000
AT4G33150	7.984837	9.193248	6.832470	7.742729
AT4G33160	0.402840	0.906031	0.941484	1.273220
AT4G33170	0.558880	0.503717	0.558526	0.391535
AT4G33180	10.681117	10.737093	11.557483	11.732390
AT4G33200	4.666451	4.645796	6.572083	5.671472
AT4G33210	12.510556	11.408607	12.241427	12.285851
AT4G33220	68.084572	30.190702	23.558952	27.081734
AT4G33230	0.000000	0.000000	0.000000	0.000000
AT4G33240	6.892789	6.120788	6.280729	6.259678
AT4G33250	50.645004	60.945663	69.791756	53.975651
AT4G33260	2.553473	3.903687	8.371508	4.730809
AT4G33270	4.157723	5.926343	14.391279	8.225144
AT4G33280	0.000000	0.429247	0.204753	0.382202
AT4G33290	0.000000	0.000000	0.000000	0.000000
AT4G33300	20.449192	22.003738	18.276691	22.032654
AT4G33310	2.730665	2.005605	1.256582	1.659393
AT4G33320	0.000000	0.000000	0.000000	0.000000
AT4G33330	0.000000	0.712762	0.192429	0.000000
AT4G33350	33.015617	37.734982	40.103172	37.337841
AT4G33355	0.282107	0.225741	0.000000	0.000000
AT4G33360	16.863461	15.045062	14.857862	12.460135
AT4G33370	0.000000	0.000000	0.000000	0.000000
AT4G33380	36.105759	35.878197	33.702347	34.024921
AT4G33390	0.000000	0.000000	0.000000	0.000000
AT4G33400	1.576947	2.336054	4.599079	2.723906
AT4G33410	5.195292	5.656722	6.571093	5.948797
AT4G33420	4.330641	2.232374	1.776454	1.485092
AT4G33430	14.210578	14.855202	13.147182	13.708353
AT4G33440	2.861091	2.242006	2.336219	2.690627
AT4G33450	0.000000	0.511756	0.000000	0.000000
AT4G33460	9.313120	11.770089	11.085365	11.726224
AT4G33465	0.000000	0.000000	0.000000	0.207808
AT4G33467	0.925958	1.006689	0.568579	2.059335
AT4G33470	26.911726	28.638121	24.865959	31.434559
AT4G33480	33.511513	34.087280	34.892776	32.697552
AT4G33490	23.766579	18.022984	15.071298	14.722831
AT4G33495	7.299706	9.253662	9.395175	9.056877
AT4G33500	30.552607	28.548487	24.954796	31.313150
AT4G33510	103.056900	101.681702	94.814735	106.783684
AT4G33520	38.730015	43.271667	42.184620	49.181423
AT4G33530	18.279352	16.540064	15.100352	15.711005
AT4G33540	21.078007	16.614983	17.652737	19.493977
AT4G33550	0.000000	0.202142	0.739436	0.000000
AT4G33560	6.116218	6.534766	2.033159	4.486883
AT4G33565	14.437085	12.306522	10.215618	10.494195
AT4G33580	48.898548	44.622849	51.084526	46.367992
AT4G33585	0.000000	0.000000	0.000000	0.000000
AT4G33590	0.000000	0.000000	0.000000	0.000000
AT4G33600	0.000000	0.000000	0.000000	0.000000
AT4G33610	0.000000	0.000000	0.568018	0.000000
AT4G33620	2.938619	2.989742	2.636378	3.358136
AT4G33625	97.141281	66.049309	54.281918	55.373035
AT4G33630	29.963783	27.966671	28.396788	31.512983
AT4G33640	67.207054	55.785019	51.923553	52.518208
AT4G33650	8.596240	8.940433	8.924233	8.467869
AT4G33660	9.539049	9.044707	10.104010	13.302629
AT4G33666	54.314754	54.542881	37.264118	59.967384
AT4G33670	34.449337	29.806690	35.139668	32.917561
AT4G33680	35.555275	52.310169	55.867271	47.943218
AT4G33690	8.399954	9.270113	7.949135	8.363753
AT4G33700	20.477489	21.508270	22.222149	19.995096
AT4G33710	0.000000	0.000000	0.000000	0.000000
AT4G33720	0.000000	0.000000	0.000000	0.000000
AT4G33730	0.000000	0.000000	0.000000	0.000000
AT4G33735	0.000000	0.000000	0.000000	0.000000
AT4G33740	26.434052	18.290668	17.036146	17.619644
AT4G33760	11.859827	16.494253	19.591154	18.845537
AT4G33770	1.803283	1.867847	3.393953	2.242411
AT4G33780	16.204670	12.375296	11.916384	14.168694
AT4G33790	2.461282	6.761298	0.000000	0.000000
AT4G33800	0.000000	0.000000	0.000000	0.000000
AT4G33810	0.000000	0.000000	0.178821	0.194003
AT4G33820	0.000000	0.000000	0.000000	0.000000
AT4G33830	0.000000	0.000000	0.000000	0.000000
AT4G33840	0.000000	0.000000	0.000000	0.000000
AT4G33860	0.000000	0.000000	0.000000	0.000000
AT4G33865	82.413994	142.263245	135.460129	100.613037
AT4G33870	0.000000	0.000000	0.000000	0.000000
AT4G33880	0.000000	0.000000	0.000000	0.000000
AT4G33885	0.000000	0.000000	0.000000	0.000000
AT4G33890	13.949663	15.886626	14.403701	14.092409
AT4G33900	0.000000	0.000000	0.000000	0.000000
AT4G33905	0.000000	0.771883	0.291179	0.000000
AT4G33910	15.468489	14.958473	15.337003	15.186751
AT4G33920	13.668361	15.571360	10.766807	10.700211
AT4G33925	1.907364	3.566351	2.034468	2.860241
AT4G33930	0.197889	0.000000	0.000000	0.000000
AT4G33940	14.683002	16.541803	13.036295	14.518001
AT4G33945	7.691207	7.488894	8.774837	7.188986
AT4G33950	7.947382	6.971115	5.167182	5.076251
AT4G33960	13.519886	8.726868	4.017215	3.958751
AT4G33970	0.653643	0.455436	0.000000	0.000000
AT4G33980	14.124315	11.960053	11.899458	13.474483
AT4G33985	4.647589	6.367026	3.726575	3.908211
AT4G33990	0.813645	0.919255	0.990196	0.948592
AT4G34000	29.178560	26.168356	21.423729	25.085693
AT4G34020	16.620319	18.488821	23.813261	22.964706
AT4G34030	21.784628	19.310484	21.797638	24.252697
AT4G34035	0.000000	0.000000	0.000000	0.000000
AT4G34040	10.938474	12.149910	10.858614	10.862433
AT4G34050	126.381226	132.264709	123.453270	131.693848
AT4G34060	0.762668	1.213427	0.371364	0.466956
AT4G34070	18.237799	17.630360	16.902271	15.865440
AT4G34071	0.000000	0.000000	0.223083	0.000000
AT4G34080	0.000000	0.000000	0.000000	0.000000
AT4G34090	22.049837	24.501074	25.239027	29.593060
AT4G34100	24.249462	20.389437	21.191990	20.219648
AT4G34110	134.923386	151.239334	155.766876	158.419312
AT4G34120	90.654755	90.775848	77.617462	76.962044
AT4G34131	1.294375	2.289639	1.232709	0.967635
AT4G34135	10.546224	13.592941	6.656653	8.435307
AT4G34138	13.222015	13.680696	15.584662	18.864305
AT4G34139	0.000000	0.000000	0.228154	0.176483
AT4G34140	11.292099	10.192235	10.475622	11.175716
AT4G34150	32.212761	65.083282	30.631063	35.812061
AT4G34160	4.789854	9.102167	18.122784	8.951308
AT4G34170	0.000000	0.000000	0.000000	0.000000
AT4G34180	44.654999	34.570339	41.624493	38.096409
AT4G34190	219.723495	239.704315	216.110504	263.168427
AT4G34200	30.947792	44.569279	68.709717	44.861706
AT4G34210	0.000000	0.000000	0.171682	0.000000
AT4G34215	22.397785	23.573887	23.742296	20.082052
AT4G34220	10.305779	12.964122	15.027078	14.439091
AT4G34230	19.594061	29.436817	19.943947	17.727211
AT4G34240	30.485641	30.689730	29.851446	33.662579
AT4G34250	1.865434	2.840200	5.934156	4.268682
AT4G34260	14.286461	14.831394	13.058653	13.839718
AT4G34265	33.562473	43.483093	33.544975	32.742367
AT4G34270	19.204304	17.241669	17.455467	15.939560
AT4G34280	6.040535	5.874823	6.369542	6.592856
AT4G34290	36.492680	74.170570	76.664925	63.097717
AT4G34300	0.000000	0.000000	0.000000	0.000000
AT4G34310	2.817120	2.818462	3.763011	3.243265
AT4G34320	0.000000	0.000000	0.000000	0.000000
AT4G34330	0.000000	0.000000	0.000000	0.000000
AT4G34332	0.000000	0.000000	0.000000	0.000000
AT4G34340	2.707920	4.483307	3.290985	3.232815
AT4G34345	0.000000	0.000000	0.000000	0.000000
AT4G34350	138.983932	149.838837	122.367889	145.661102
AT4G34360	1.564351	3.478543	3.835479	3.122509
AT4G34370	7.464116	7.358803	8.330878	8.153811
AT4G34380	0.000000	0.286373	0.000000	0.000000
AT4G34390	6.614008	12.006178	5.322237	5.527755
AT4G34400	0.567864	1.994000	1.378800	1.053458
AT4G34410	0.000000	5.073260	0.211951	0.000000
AT4G34412	8.205198	8.283895	11.593275	7.540693
AT4G34415	0.000000	0.000000	0.000000	0.000000
AT4G34419	0.000000	0.000000	0.000000	0.000000
AT4G34420	0.596917	0.545371	1.073342	0.637456
AT4G34430	5.009777	6.001392	6.020974	5.809043
AT4G34440	0.000000	0.000000	0.000000	0.000000
AT4G34450	49.249439	45.488899	52.010796	46.518055
AT4G34460	35.489922	34.117054	30.781277	26.576509
AT4G34470	0.000000	0.234228	0.000000	0.000000
AT4G34480	40.613029	32.029499	25.428785	28.391586
AT4G34490	34.812393	31.927858	28.667765	31.725403
AT4G34500	5.970788	5.426611	5.521139	5.476267
AT4G34510	0.000000	0.000000	0.345263	0.264522
AT4G34520	0.000000	0.000000	0.000000	0.000000
AT4G34530	18.937325	10.608989	1.636535	12.079477
AT4G34540	6.078979	5.692902	10.740438	6.562173
AT4G34550	0.365309	0.638533	0.188181	1.073968
AT4G34555	20.203960	33.809525	37.261200	24.833578
AT4G34560	9.002464	9.647791	12.800786	10.507472
AT4G34570	4.595314	6.670260	7.613464	5.598192
AT4G34580	0.986284	1.516852	2.215750	2.021587
AT4G34590	9.503715	17.339127	15.958147	10.821774
AT4G34600	2.713546	2.434024	2.649315	0.714449
AT4G34610	11.954150	15.138802	9.714773	13.208060
AT4G34620	642.970581	740.892151	731.070679	754.220703
AT4G34630	46.327930	36.780697	32.238117	40.893253
AT4G34640	28.153067	25.131536	26.305729	28.802553
AT4G34650	5.299212	4.241548	4.539515	5.172170
AT4G34660	12.230260	11.410843	11.002670	10.180321
AT4G34670	163.386307	246.827057	286.510742	207.275101
AT4G34680	5.055178	5.316681	5.011744	3.593435
AT4G34690	0.000000	0.195166	0.000000	0.000000
AT4G34695	0.000000	0.000000	0.000000	0.000000
AT4G34700	82.180145	91.710823	88.919983	88.819229
AT4G34710	42.000992	47.717815	71.161758	72.299110
AT4G34720	118.773590	104.460228	95.069382	93.163155
AT4G34730	17.366697	22.031473	19.669029	20.591928
AT4G34740	10.975145	17.004070	18.435101	14.557366
AT4G34750	4.843876	4.898413	5.146183	3.511204
AT4G34760	57.889809	40.319679	39.091549	31.593798
AT4G34770	17.714024	6.742219	6.377190	8.456060
AT4G34780	0.000000	0.000000	0.000000	0.000000
AT4G34790	13.491035	4.983610	4.602869	9.478797
AT4G34800	0.243486	0.286382	1.141085	1.013018
AT4G34810	0.352315	0.395738	0.974812	0.693282
AT4G34830	27.073721	27.076300	28.652391	33.509480
AT4G34840	5.083435	6.323081	6.996534	5.312999
AT4G34850	0.000000	0.178638	0.000000	0.000000
AT4G34860	0.409747	1.746169	1.616966	0.977607
AT4G34870	171.943893	232.156021	333.523407	196.574417
AT4G34880	0.000000	0.000000	0.188459	0.206297
AT4G34881	42.530518	40.206638	48.067398	43.146938
AT4G34890	8.841267	7.418020	7.340326	7.897676
AT4G34900	5.146118	4.677293	6.025748	5.207051
AT4G34910	3.933620	6.321086	7.112016	4.927618
AT4G34920	60.326088	49.842773	37.361141	48.673618
AT4G34930	0.907752	0.577704	0.381268	0.435586
AT4G34940	0.000000	0.000000	0.000000	0.000000
AT4G34950	64.047821	42.360840	20.701214	21.254948
AT4G34960	15.245995	15.408782	14.161340	12.555122
AT4G34970	5.258526	9.686165	5.151281	2.928262
AT4G34975	0.000000	0.000000	0.000000	0.000000
AT4G34980	38.467609	33.772038	41.448566	35.079750
AT4G34990	1.909092	3.698637	2.785585	2.117335
AT4G35000	110.403938	119.410591	107.731796	122.948311
AT4G35010	0.000000	0.000000	0.000000	0.000000
AT4G35020	16.206556	15.347322	20.577721	20.263256
AT4G35025	0.000000	0.000000	0.000000	0.000000
AT4G35030	0.303050	0.221981	1.105831	0.000000
AT4G35040	11.143892	9.662833	8.520852	9.414702
AT4G35050	6.963704	9.184496	11.097949	7.645396
AT4G35060	10.644579	6.037634	2.255702	2.864066
AT4G35070	1.953238	1.527060	2.510701	1.294772
AT4G35080	10.377648	12.918694	14.245694	10.748488
AT4G35090	387.246887	401.160034	294.826141	473.035797
AT4G35100	227.681503	313.661194	286.419647	206.755127
AT4G35110	3.548850	2.320845	2.179371	2.515906
AT4G35120	0.000000	0.000000	0.000000	0.000000
AT4G35130	0.779899	1.320616	0.911939	1.087040
AT4G35140	6.294697	5.338871	5.246618	5.252817
AT4G35150	0.000000	0.000000	0.000000	0.000000
AT4G35160	0.000000	0.803681	1.578915	2.502654
AT4G35165	0.000000	0.000000	0.000000	0.000000
AT4G35170	0.000000	0.000000	0.174468	0.200299
AT4G35180	0.000000	1.371573	0.365223	0.420057
AT4G35190	0.000000	1.151230	0.631458	0.240083
AT4G35200	0.000000	0.000000	0.000000	0.000000
AT4G35210	0.000000	0.000000	0.000000	0.000000
AT4G35220	19.408409	17.253557	17.437178	17.266434
AT4G35230	30.124571	30.684420	31.640505	30.904087
AT4G35240	4.816662	6.179681	6.090919	5.332065
AT4G35250	50.639698	53.670052	46.106079	60.817509
AT4G35260	33.209328	30.971151	25.650013	21.578754
AT4G35270	4.120770	4.461653	4.112725	5.279181
AT4G35280	0.000000	0.000000	0.000000	0.000000
AT4G35290	2.676663	3.043031	2.329237	2.444651
AT4G35295	0.387191	0.217047	0.364266	0.346568
AT4G35300	14.228055	16.444441	16.093004	15.310519
AT4G35310	36.468784	34.133240	25.940266	26.016342
AT4G35320	35.836601	25.790586	14.145001	13.040255
AT4G35335	11.544129	12.334372	12.949328	11.877782
AT4G35350	1.922930	4.043726	3.720864	4.575325
AT4G35360	19.418751	17.518154	15.929792	16.102875
AT4G35370	0.000000	0.000000	0.000000	0.000000
AT4G35375	0.000000	0.000000	0.000000	0.000000
AT4G35380	0.000000	0.233579	0.000000	0.180629
AT4G35390	0.000000	0.000000	0.000000	0.000000
AT4G35410	12.260934	10.256038	13.052495	12.539908
AT4G35420	7.790864	9.392439	7.719108	7.203103
AT4G35430	0.000000	0.000000	0.000000	0.000000
AT4G35440	8.271827	7.520818	8.170580	8.334910
AT4G35450	198.710602	204.350815	179.955261	198.010620
